www.dobekorea.com.tw,1458,57005,Y,
www.medfirst.com.tw,1458,57007,,
forums.geforce.com.tw,1457,57030,,
static.startravel.com.tw,1455,57057,,
travelbook.com.tw,1455,57070,,
www.dayidayi.com.tw,1452,57122,Y,
ibank.tcbbank.com.tw,1452,57139,,
blog.carcarmall.com.tw,1450,57178,,
2018ste.princesscruises.com.tw,1449,57192,,
rar.tw,1449,57197,,Y
www.toyking.com.tw,1449,57203,Y,
fetzl1.seed.net.tw,1448,57220,,
www.tpech.gov.tw,1447,57232,Y,
www.ef.com.tw,1447,57249,Y,
www.dudu.tw,1447,57254,,
v210-bd.mobimon.com.tw,1447,57258,,
sinfo.ais.tku.edu.tw,1446,57262,,
forum.pili.com.tw,1446,57281,,
www1.ndmctsgh.edu.tw,1445,57296,,
www.tmuh.org.tw,1444,57300,,
mypaperimg.pchome.com.tw,1443,57327,,
mail1.va.secom.com.tw,1442,57353,,
club.pili.com.tw,1441,57368,,
www.volkswagentaiwan.com.tw,1440,57389,Y,
kvquery.kl.edu.tw,1440,57394,,
www.norbelbaby.com.tw,1440,57403,Y,Y
kimiyo.tw,1440,57405,,
www.tkblearning.com.tw,1439,57411,Y,
www.airwaves.com.tw,1438,57440,Y,
respond.tw,1437,57447,,
www.maruko.tw,1437,57451,Y,
isaimobileapi.iqschool.com.tw,1437,57456,,
wtcollect1p.tcb-bank.com.tw,1436,57472,,
por.tw,1436,57487,,
booking.fat.com.tw,1436,57489,,Y
salary.tw,1435,57491,,Y
rtp.xq.com.tw,1435,57499,,
www.hada.org.tw,1435,57502,,
shop.site.rakuten.tw,1434,57526,,
www.deers.com.tw,1434,57529,,
crpd.sfaa.gov.tw,1433,57549,,
tongpu.okgo.tw,1433,57566,,
ftp.pic.rubys.com.tw,1432,57577,,
www.toefl.com.tw,1432,57592,Y,
service.ebook.hyread.com.tw,1432,57594,,
www.i-bh.com.tw,1432,57595,Y,
www.hcbus.com.tw,1431,57602,Y,
games.more.game.tw,1430,57638,,
probe.ceec.edu.tw,1430,57641,,
www.yaro.com.tw,1429,57648,Y,
zip5.5432.tw,1429,57653,,
photo.hitobp.com.tw,1429,57655,,
forum.i835.com.tw,1429,57667,,
www.piapp.com.tw,1429,57669,,
www.kitravel.com.tw,1428,57674,Y,
www.morningshop.tw,1428,57675,Y,
tuanuu.tw,1428,57699,,
sslvpn2.ntu.edu.tw,1427,57713,,
tradeb.xq.com.tw,1426,57718,,
www.jihsunbank.com.tw,1426,57741,Y,
img.banbi.tw,1425,57758,,
banbi.tw,1424,57766,,
download.post.gov.tw,1424,57772,,
websocket.senao.com.tw,1424,57779,,
www.50off.tw,1424,57782,Y,
payment.blackdesert.com.tw,1422,57812,,
msx.pchome.com.tw,1422,57813,,
xn--9csq8dg1bq14a.tw,1422,57820,,
www.aiweb.tw,1422,57830,,
register.moex.gov.tw,1420,57855,,
www.mingdao.edu.tw,1420,57879,Y,
csr.sony.com.tw,1419,57891,,
junior.joy.com.tw,1419,57902,,
ndds.stpi.narl.org.tw,1419,57903,,
www.phsea.com.tw,1418,57904,Y,
www.ideas.iii.org.tw,1418,57911,,
www.tahsintour.com.tw,1418,57919,Y,
baf.gameboss.com.tw,1417,57925,,
www.yoyotours.com.tw,1416,57954,,
web.sys.scu.edu.tw,1416,57964,,
www.baquge.tw,1415,57976,,
www.suzukimotor.com.tw,1415,57984,Y,
mailhunter.taishinbank.com.tw,1415,57991,,
hifreelogin1.kkbox.com.tw,1414,57998,,
www.ibodygo.com.tw,1412,58040,,
besttour-api1.ittms.com.tw,1412,58043,,
ys.wip.yuanta.com.tw,1412,58049,,
shop.olol.com.tw,1412,58051,,
g0.more.game.tw,1411,58052,,
www.csie.nctu.edu.tw,1411,58056,,
hsihung.ittms.com.tw,1410,58091,,
ecmart.rt-mart.com.tw,1409,58115,,
www.gamecity.com.tw,1409,58122,Y,
bookzone.cwgv.com.tw,1408,58142,,
www.dayungs.com.tw,1405,58181,,
event.shopping.friday.tw,1405,58186,,
www.cmu.edu.tw,1405,58194,Y,
www.masterhsiao.com.tw,1405,58199,Y,
teia.e-info.org.tw,1403,58225,,
www.capital-bus.com.tw,1403,58227,Y,
express.pchome.com.tw,1403,58236,,
www.eyebook.com.tw,1403,58239,Y,
img.uukt.com.tw,1402,58264,,
ftp.stu.edu.tw,1401,58276,,
cdn.365shop.com.tw,1401,58281,,
www.tyc.edu.tw,1400,58289,Y,
event.culture.tw,1399,58324,,
image.superbuy.com.tw,1398,58343,,
ws.moe.edu.tw,1398,58346,,
www.wali.tw,1398,58352,,
store.ruten.com.tw,1397,58360,Y,
nmn.joybomb.com.tw,1396,58398,,
ads.ttv.com.tw,1396,58405,,
ftp.asus.com.tw,1395,58413,,
www.ecover.com.tw,1395,58440,,
www.proteinshop.tw,1394,58450,Y,Y
einsurance.skl.com.tw,1394,58455,,
char.ndap.org.tw,1394,58459,,
aiadirect.com.tw,1393,58483,,
www.inservice.edu.tw,1392,58505,,
info.cert.tanet.edu.tw,1390,58535,,
howun.tw,1389,58565,,
api.iamlegend.com.tw,1389,58571,,
cloud.cgmh.org.tw,1389,58581,,
www.cyccea.org.tw,1388,58587,Y,
central.1111.com.tw,1388,58591,,
ad.localking.com.tw,1388,58595,,
liontravel.com.tw,1388,58597,,
m.e-payless.com.tw,1388,58606,Y,
buuz.tw,1388,58608,,Y
www.cycu.edu.tw,1387,58612,Y,
travelblog.tw,1387,58624,,
wlsecurity2.sks.com.tw,1387,58638,,
lib.ctcn.edu.tw,1386,58653,,
www.brothers.tw,1386,58655,,
tt3.ecrm.com.tw,1386,58659,,
mrbug.tw,1385,58666,,
hotsale.iguang.tw,1385,58667,,Y
event.allianzgi.com.tw,1385,58682,,
eservice.wdasec.gov.tw,1384,58695,,
www.aca.ntu.edu.tw,1383,58721,Y,
rsip2.vodtel.com.tw,1383,58726,,
autoupdate.sharetech.com.tw,1382,58739,,
cap.nace.edu.tw,1382,58740,,
img2.twhg.com.tw,1381,58766,,
choc.look-in.com.tw,1381,58771,,
www.csie.ntu.edu.tw,1381,58773,,
mbank.standardchartered.com.tw,1381,58774,,
www.superbox.com.tw,1380,58794,Y,
rsip3.vodtel.com.tw,1379,58814,,
m.obdesign.com.tw,1379,58825,,
pat.webatm.citibank.com.tw,1379,58835,,
www.cavesbooks.com.tw,1379,58838,Y,
rsip1.vodtel.com.tw,1379,58840,,
www.adidasoriginals-lookbook.com.tw,1378,58846,Y,
chatguild.fk.iwplay.com.tw,1378,58876,,
mbank.fcb.firstbank.com.tw,1376,58898,,
weather.tp.edu.tw,1376,58911,,
flowery.tw,1376,58912,,
www.isurvey.com.tw,1376,58913,,
img.flowery.tw,1375,58933,,
sip1.ntc.net.tw,1375,58934,,
dr.itsfun.com.tw,1374,58961,,
www.jpmrich.com.tw,1373,58977,,
www.nca.gov.tw,1373,58980,Y,
rp.lol.garena.tw,1373,58987,,
cckms.nccu.edu.tw,1373,58989,,
www.tnpl.tn.edu.tw,1373,58995,Y,
children.cca.gov.tw,1372,59019,,
www.pfizer.com.tw,1372,59023,Y,
news.get.com.tw,1372,59024,,
cgc.twse.com.tw,1372,59026,,
www.veryyou.com.tw,1371,59043,,
www.doh.gov.tw,1370,59069,,
ftvn.hawsing.com.tw,1370,59077,,
www.foi.org.tw,1369,59084,,
www.cns.net.tw,1369,59091,Y,
active.mycard520.com.tw,1369,59096,,Y
www.apc.gov.tw,1368,59117,Y,
www.999young.com.tw,1368,59128,,
cf-fbuon.zi.org.tw,1368,59134,,
img.bingfeng.tw,1367,59142,,
jg.61.com.tw,1367,59149,,
www.studioa.com.tw,1366,59155,Y,
www.tsg.com.tw,1366,59164,,
download.tax.nat.gov.tw,1366,59167,,
www.jumpman.tw,1366,59169,,Y
partner.pchomeim.com.tw,1365,59177,,
www.uj.com.tw,1365,59181,Y,
vpcdavid.idv.tw,1365,59182,,
blog.orangelady.tw,1365,59189,,
imagealley.friday.tw,1365,59197,,
vip.tvbs.com.tw,1364,59211,,
www.tca.gov.tw,1364,59217,Y,
www.mumuandke.com.tw,1364,59227,Y,
epnav.epochtimes.com.tw,1363,59229,,
sn.kocpc.com.tw,1362,59266,,Y
m.ftv.com.tw,1362,59279,Y,
www.chamonix.com.tw,1362,59288,Y,
www.youshow.com.tw,1361,59300,Y,
wisebaby.tw,1361,59310,,
www.credit.com.tw,1359,59354,,
lbs.polnav.com.tw,1359,59355,,
www.phdmatch.org.tw,1358,59368,,
ysmoto.tw,1357,59394,,
house.nhg.tw,1357,59395,,
dyson.tvbs.com.tw,1357,59398,,
skoda.arcww.com.tw,1357,59403,,
w.unt.tw,1356,59421,,
w.mtwebcenters.com.tw,1356,59425,,
passport.tyc.edu.tw,1356,59432,,
wapps.mmh.org.tw,1355,59441,,
etlady.tw,1355,59442,,
shopback.com.tw,1355,59452,,
attach.iphone4.tw,1354,59466,,
www.cych.org.tw,1354,59473,Y,
www.joanshop.com.tw,1354,59475,,
medcloud.nhi.gov.tw,1354,59481,,
imgs.startravel.com.tw,1354,59485,,
www.hl-net.com.tw,1354,59487,Y,
www.cathaypublic.com.tw,1353,59508,,
www.zooper.tw,1353,59525,,
message.tweb.tw,1352,59527,,
navikingn5.localking.com.tw,1351,59558,,
spttn1.kbro.com.tw,1351,59570,,
www.tsgh.ndmctsgh.edu.tw,1350,59579,Y,
www.miaoli.gov.tw,1349,59626,Y,
www.kirin.com.tw,1349,59631,Y,Y
lulus.tw,1348,59642,,
techatbot-hito.3rdchannel.com.tw,1348,59657,,
www.neogence.com.tw,1347,59668,,
www.livenation.com.tw,1347,59677,,
event.franklin.com.tw,1346,59686,,
edm.happygocard.com.tw,1345,59714,,
www.paybao.com.tw,1344,59742,Y,
temcs-customer-life8.3rdchannel.com.tw,1344,59748,,
gameguard.sponline.com.tw,1344,59752,,
www.egl-jlpt.com.tw,1344,59756,,
kge99.kcg.gov.tw,1344,59762,,
gtapi.wowotv.tw,1343,59774,,
www.lib.ntu.edu.tw,1343,59777,Y,
mail.ntust.edu.tw,1342,59793,,
www.27662000.com.tw,1342,59797,,
fs2.fmshoes.com.tw,1342,59803,,
www.skis.com.tw,1341,59821,Y,
www.ntl.edu.tw,1341,59832,Y,
securev.jihsun.com.tw,1340,59842,,Y
www.travel-web.com.tw,1340,59856,,
gaga.biodiv.tw,1340,59862,,
stojw.pchome.com.tw,1339,59886,,
fs.rubys.com.tw,1339,59892,,
www.ftstour.com.tw,1337,59917,Y,
khd.kcg.gov.tw,1337,59929,,
home.educities.edu.tw,1336,59952,,
mobsrv.rakuya.com.tw,1335,59979,,
www.wdasec.gov.tw,1335,59981,Y,
www.tattpe.org.tw,1335,59988,,
www.smartkid.org.tw,1333,60027,,
www.kh.inmap.tw,1333,60028,Y,
www.sa.gov.tw,1333,60038,,
schedule.tvbs.com.tw,1332,60046,,
www.nicegame.com.tw,1332,60051,Y,
eip.payeasy.com.tw,1332,60062,,
s3vip.tw,1331,60083,,
www.mrplayer.tw,1331,60092,,
sinyiapi.sinyi.com.tw,1331,60094,,
akews.applefeed.com.tw,1331,60097,,
phc-sptest.elinx.com.tw,1331,60100,,
internet-banking.dbs.com.tw,1330,60123,,
www.rclaw.com.tw,1329,60128,Y,
ext-ns.104.com.tw,1329,60134,,
tagv.moi.gov.tw,1329,60143,,
www.heysong.com.tw,1329,60145,Y,
eservice.nhi.gov.tw,1329,60147,,
www.archi.net.tw,1328,60165,,
smarthome.myvita.com.tw,1328,60171,,
yuann.tw,1328,60173,,
calc.mol.gov.tw,1328,60174,,
log-jz.szn.com.tw,1328,60176,,
ns11.twnic.net.tw,1328,60178,,
logindm2.cayenneark.com.tw,1327,60189,,
www.2home.com.tw,1327,60192,Y,
www.taitung.gov.tw,1327,60193,Y,
www.cosmed.com.tw,1327,60197,Y,Y
linux.cs.nctu.edu.tw,1326,60207,,
www.penghuaquarium.com.tw,1326,60214,,
e-bus.ntpc.gov.tw,1326,60216,,
sillybaby.tw,1326,60221,,
dict.variants.moe.edu.tw,1326,60231,,
www.goshop.banner.tw,1326,60233,,
www.walkercafe.com.tw,1325,60262,,
teach.eje.edu.tw,1324,60270,,
time.rootinfo.com.tw,1324,60271,,
counter.bluezz.tw,1324,60276,,
www.angelwind.tw,1324,60280,,
eportfolio.lib.ksu.edu.tw,1324,60283,,
food123.com.tw,1324,60288,,
stgonline.senao.com.tw,1323,60303,,
www.seed.net.tw,1323,60307,Y,
best.olis.com.tw,1322,60334,,
l10l010l3322ll.photos.atmovies.com.tw,1322,60336,,
www.tnml.tn.edu.tw,1321,60366,Y,Y
ewinnerios.wip.yuanta.com.tw,1318,60423,,
ext-ns2.104.com.tw,1318,60438,,
club.ntu.edu.tw,1317,60457,,
isearch.tpml.edu.tw,1317,60468,,
www1.jihsun.com.tw,1316,60501,,
cool3c.incar.tw,1315,60504,,
ms.mailcloud.com.tw,1315,60513,,
email.fun123.com.tw,1315,60518,,
labonline.senao.com.tw,1314,60535,,
www.zapmeta.com.tw,1314,60549,,Y
www.goplay.com.tw,1313,60560,,
nmn.tw,1313,60571,,
patchzx.iwplay.com.tw,1312,60588,,
forum.ytower.com.tw,1312,60593,,
www.fmt.com.tw,1311,60620,,
www.yannick.com.tw,1311,60629,Y,
signup.lohasnet.tw,1311,60634,,
mototown.com.tw,1310,60654,Y,
www.vrhouse.com.tw,1310,60667,Y,
www.vghtpe.gov.tw,1309,60671,Y,
yibian.idv.tw,1309,60694,,
www.thenorthface.com.tw,1308,60711,,
info.library.ntpc.gov.tw,1308,60714,,
ecard.tp.edu.tw,1307,60735,,
direct.fubonlife.com.tw,1306,60761,,
ethics.nctu.edu.tw,1306,60765,,Y
features.ltn.com.tw,1306,60766,,
twse-regulation.twse.com.tw,1306,60772,,
rent.twhg.com.tw,1306,60773,,
funp.com.tw,1306,60774,,
faq.p-bandai.tw,1305,60788,,
event-esteelauder.com.tw,1305,60793,,Y
new.snug.com.tw,1305,60809,,
passport.muji.tw,1304,60821,,
forums.chinatimes.com.tw,1304,60836,,
dns.104.com.tw,1303,60852,,
www.carture.com.tw,1303,60854,Y,
www.idodo.com.tw,1302,60879,,
www.stubhub.tw,1302,60881,,
www.iprimo.tw,1301,60899,,
pics14.yamedia.tw,1301,60904,,
autoUpdate.sharetech.com.tw,1301,60905,,
catch.wonder007.com.tw,1301,60920,,
case.ntu.edu.tw,1300,60926,,
www.skl.com.tw,1300,60943,Y,
www.hch.gov.tw,1300,60944,Y,
www.seoseo.com.tw,1299,60949,,
mail.imd.com.tw,1299,60961,,
wm.hncb.com.tw,1299,60968,,
www2.edah.org.tw,1299,60977,,
investoredu.twse.com.tw,1299,60984,,
booking.okgo.tw,1298,61014,,Y
wd.vghtpe.gov.tw,1297,61025,,Y
taishinbank.com.tw,1297,61030,,
www.fng.tw,1297,61031,Y,
24hr.sinyi.com.tw,1297,61034,,
www.niceioi.com.tw,1297,61049,Y,
2color.1der.tw,1296,61063,,
mhepaper.capital.com.tw,1295,61076,,
www.arteducation.com.tw,1295,61083,,
img.char.tw,1295,61086,,
friendster.tltw.garena.tw,1295,61089,,
twid.twca.com.tw,1295,61096,,
img.focus-sport.club.tw,1294,61116,,
edm.firstbank.tw,1294,61127,,
img.mable.tw,1294,61135,,
www.icompare.tw,1294,61140,,
pk02.gd.iwplay.com.tw,1291,61194,,
rhinoshield.tw,1291,61202,,
www.2dollars.com.tw,1290,61203,Y,
aodm.mnd.gov.tw,1290,61209,,
seedsptntp1.seed.net.tw,1289,61242,,
www.moeaidb.gov.tw,1289,61246,,
lv125.uj.com.tw,1289,61258,,
fun123.com.tw,1288,61276,,
log.mymusic.net.tw,1288,61281,,
stats.17sing.tw,1288,61292,,
pay.pchomepay.com.tw,1288,61294,,
www.youbike.com.tw,1286,61320,Y,
shop.amway.com.tw,1286,61337,,
youth-resources.yda.gov.tw,1286,61348,,
www.super-city.com.tw,1285,61353,,
www.abc-mart.com.tw,1285,61362,,
www.kmtth.org.tw,1285,61364,Y,
rz-central.idplaygame.com.tw,1284,61372,,
two.game.tw,1284,61395,,
login.104.com.tw,1284,61396,,
digimobee.com.tw,1284,61399,,
img.miemie.tw,1283,61402,,
www.ibabymall.com.tw,1283,61425,Y,
www.ehanlin.com.tw,1283,61430,Y,Y
sixstar.moc.gov.tw,1282,61443,,
hiking.thenote.com.tw,1282,61458,Y,
reg.yes123.com.tw,1282,61467,,
mailbox.gamer.com.tw,1281,61485,,
odm.kh.edu.tw,1281,61491,,
www.sfaa.gov.tw,1281,61495,Y,
appweb.cna.com.tw,1280,61511,,
www.sampo.com.tw,1280,61525,Y,
www.elf.com.tw,1278,61551,Y,Y
cloud.simonxander.tw,1278,61563,,
patchsdm.iwplay.com.tw,1278,61570,,
sgkapi.isgame.com.tw,1278,61571,,
www.qfma.com.tw,1277,61585,,
fun.edu.tw,1277,61606,,
tiss2.ceec.edu.tw,1276,61611,,
smseb.cht.com.tw,1276,61617,,
rinakawaei.blogspot.tw,1276,61632,,
email.food123.com.tw,1275,61666,,
my.rakuya.com.tw,1273,61697,,
ad.digitimes.com.tw,1273,61718,,
gdws.play2go.com.tw,1273,61719,,
newjust.masterlink.com.tw,1272,61725,,
cdn.video.nexttv.com.tw,1272,61737,,
nod32.nchu.edu.tw,1271,61748,,
www.shutien.org.tw,1270,61783,Y,
hca.nat.gov.tw,1269,61806,,
m.ycut.com.tw,1269,61814,Y,
taiiwan.com.tw,1269,61819,,
mplusds2.tfn.net.tw,1269,61825,,
mplusds1.tfn.net.tw,1268,61837,,
app.timely.tw,1268,61841,,
elearning.hrd.gov.tw,1267,61862,,Y
www.limg.tw,1267,61869,,
www.auroratour.com.tw,1267,61881,Y,
skill.tcte.edu.tw,1266,61897,,
img.letsplay.tw,1266,61906,,
www.tuugo.tw,1266,61920,Y,
www.kerina.com.tw,1265,61934,,
ssp-nl.szn.com.tw,1264,61969,,
www.30.com.tw,1263,61995,Y,
ttk.entry.edu.tw,1263,61998,,
www.report.tp.edu.tw,1262,62013,,
house.ilantravel.com.tw,1262,62018,,
www.bookwalker.com.tw,1261,62028,Y,
images.network.com.tw,1261,62029,,
pweb.cwb.gov.tw,1261,62033,,
taichung.tzuchi.com.tw,1261,62043,,
www.landtop.com.tw,1261,62054,Y,
download.plaync.com.tw,1260,62063,,
myip.com.tw,1260,62064,,
www2.ndmctsgh.edu.tw,1260,62072,,
www.vision2020.tw,1260,62077,,
remylovedramaost1.blogspot.tw,1260,62081,,
lis.ly.gov.tw,1259,62103,,
tpcmv.thb.gov.tw,1259,62116,,
www.myhomes.com.tw,1258,62135,Y,
wmail1.cc.ntu.edu.tw,1258,62151,,Y
www.kiec.kh.edu.tw,1257,62176,,
www.fglife.com.tw,1257,62189,,
sdk.idplay.com.tw,1257,62190,,
2100.tvbs.com.tw,1256,62201,,
www.tglin.idv.tw,1256,62202,,
webmail.ntpc.edu.tw,1256,62209,,
braintest.batmobile.com.tw,1255,62235,,
www.bomb01.tw,1255,62242,,
www.ccr.com.tw,1255,62248,,
www.verisign.com.tw,1255,62256,,
www.tpebus.com.tw,1254,62270,Y,
www.luxgen-motor.com.tw,1254,62277,Y,
carrylife.com.tw,1254,62287,,
www.bhks.com.tw,1254,62288,,
www.taiwan-hitachi.com.tw,1253,62311,Y,
web.customs.gov.tw,1253,62315,,
m.ezprice.com.tw,1252,62320,Y,
www.cttlrc.fcu.edu.tw,1252,62323,,
220-228-175-145.8891.com.tw,1251,62356,,
db.tickets.books.com.tw,1249,62414,,
appda.61.com.tw,1249,62415,,
ntumail.cc.ntu.edu.tw,1249,62420,,
www.miramarcinemas.com.tw,1249,62424,Y,
www.peach999.com.tw,1248,62450,,
mailhunter02.taishinbank.com.tw,1248,62458,,
www.17papago.tw,1248,62463,,
www.dietician.com.tw,1247,62487,Y,
resda.61.com.tw,1247,62488,,
service.etax.nat.gov.tw,1246,62508,,
taotalk.tycg.gov.tw,1245,62536,,
investor.twse.com.tw,1245,62540,,
www.sce.pccu.edu.tw,1244,62551,Y,
smtp109.cyber2.shopping.friday.tw,1244,62553,,
www.kinmen.gov.tw,1244,62555,Y,
www.herbuy.com.tw,1244,62557,Y,
www.airchina.com.tw,1243,62581,Y,
edm.tk3c.com.tw,1243,62582,,
tpreg.mmh.org.tw,1243,62595,,
gmdm2.cayenneark.com.tw,1242,62610,,
paradise.ezla.com.tw,1242,62619,,
121.com.tw,1242,62623,,
lo.playground.tw,1242,62631,,
web.nchu.edu.tw,1241,62636,,
widget.tw,1241,62643,,
forum.zuvio.com.tw,1241,62646,,
blogs.nvidia.com.tw,1241,62651,,
gs.gosurvey.com.tw,1241,62658,,
miriamyeung.com.tw,1241,62660,,
bellesshow.tvbs.com.tw,1240,62679,,
patch.sponline.com.tw,1239,62701,,
0800886699.168web.tw,1237,62744,,
lanlan.tw,1237,62751,,
board.get.com.tw,1237,62758,,
atis.ntpc.gov.tw,1237,62763,,
fyjud.lawbank.com.tw,1237,62768,,
store.bluezz.tw,1236,62784,,
246.swcb.gov.tw,1236,62789,,
jac-animation-net.blogspot.tw,1236,62797,,
rootfocus99.com.tw,1235,62821,,
www.aec.gov.tw,1235,62835,Y,
multi-launcher1.cyberstep.com.tw,1234,62856,,
www.cathay-ins.com.tw,1233,62881,,
www.gfgfgf.com.tw,1233,62886,,
www.2013ttf.com.tw,1233,62892,,
peachjohn.wacoal.com.tw,1233,62894,,
boylondon.tw,1232,62912,,
cf-cmeyy.zi.org.tw,1231,62925,,
pk04.gd.iwplay.com.tw,1230,62965,,
www.ntcu.edu.tw,1230,62968,Y,
pk01.gd.iwplay.com.tw,1229,63002,,
www.police.taichung.gov.tw,1229,63010,Y,
homerpublishing.com.tw,1229,63012,,
www.adt-co.com.tw,1228,63019,,
www.yingliang.com.tw,1228,63023,,
char.tw,1227,63067,,
tv.taipower.com.tw,1227,63069,,
a.twnic.net.tw,1226,63091,,
enews.tw,1226,63097,,
www.pilimovie.com.tw,1226,63099,,
www.metafile.com.tw,1225,63118,,
chardb.iis.sinica.edu.tw,1225,63130,,
static.gracegift.com.tw,1225,63136,,
www.volkswagen.com.tw,1225,63139,Y,
dep.mohw.gov.tw,1224,63165,,
jsmh3.jihsun.com.tw,1224,63166,,
www.cth.org.tw,1224,63174,Y,
www.storywed.com.tw,1224,63181,,
nyxlq.tees.com.tw,1223,63193,,
www.gec.ey.gov.tw,1223,63199,,
lipi274.lipin.com.tw,1222,63228,,
cs.txwy.tw,1222,63234,,
member.mycard520.com.tw,1222,63235,,
logistics.ecpay.com.tw,1221,63265,,Y
gsbbm2a.joybomb.tw,1220,63286,,
showbar.ctitv.com.tw,1219,63330,,
open.raidtalk.com.tw,1219,63331,,
secure.ezding.com.tw,1218,63345,,
www.capcom.com.tw,1218,63350,,
www.myhotel.com.tw,1218,63353,,
api.cw.com.tw,1218,63358,,
hotspots.freeadwifi.com.tw,1217,63360,,
www.comedrill.com.tw,1217,63387,,
edm-img.epaper.com.tw,1217,63397,,
news.twhg.com.tw,1216,63399,,
query.mitake.com.tw,1216,63411,,
pk03.gd.iwplay.com.tw,1215,63440,,
landtop.com.tw,1215,63451,,
www.toeicbridge.com.tw,1215,63455,,
u-mall.com.tw,1214,63467,,
mmart.ibon.com.tw,1213,63486,,
crmmw.watsons.com.tw,1213,63490,,
kms.cc.nthu.edu.tw,1213,63499,,
gts.kgieworld.com.tw,1213,63502,,
tcgwww.taipei.gov.tw,1213,63504,,
www.manufacture.com.tw,1213,63507,,
news.gpwb.gov.tw,1212,63512,,
www.edathemepark.com.tw,1212,63522,Y,
www.tpk.moj.gov.tw,1212,63534,Y,
www.iware.com.tw,1211,63551,,
www.p-tea.com.tw,1211,63562,,
www.tfasc.com.tw,1210,63571,,
citybus-free.taichung.gov.tw,1209,63603,,
www.lianan.com.tw,1209,63611,,
www.nuu.edu.tw,1208,63631,Y,
focus.tvbs.com.tw,1208,63633,,
sso.tku.edu.tw,1208,63639,,Y
portable.easylife.tw,1207,63665,,
user.freebbs.tw,1207,63670,,
yoyotours.com.tw,1207,63677,,
www.lhu.edu.tw,1207,63685,Y,
piapp.com.tw,1207,63692,,
www.wonder007.com.tw,1205,63742,,
member.twse.com.tw,1205,63743,,
ipapago.tw,1204,63756,,Y
www.sportsnet.org.tw,1204,63758,,
class.tn.edu.tw,1203,63781,,
www.mnd.gov.tw,1203,63787,Y,Y
gold-line.tvbs.com.tw,1203,63789,,
www.freeadwifi.com.tw,1203,63799,,Y
digital.tc.edu.tw,1203,63813,,
www.children.org.tw,1202,63817,,
www.3cu.com.tw,1202,63822,,
www.ais.tku.edu.tw,1202,63825,Y,
ec.fundrich.com.tw,1202,63839,,
www.ly.gov.tw,1202,63844,Y,
www.underwear.url.tw,1201,63851,,
wwwv.tsgh.ndmctsgh.edu.tw,1201,63854,,
www.e-better.com.tw,1201,63868,,
rich4funfile.softstar.com.tw,1200,63883,,
mobileapi.carrefour.com.tw,1200,63888,,
www.pu.edu.tw,1200,63899,Y,
www.sir.com.tw,1200,63902,Y,
photox.pchome.com.tw,1199,63912,,
www.fgs.org.tw,1199,63915,,
www.sbbay.com.tw,1199,63919,,
rnb.kh.edu.tw,1199,63922,,
pic.gamme.com.tw,1199,63925,,
www.8way.com.tw,1199,63933,Y,
mail.ncku.edu.tw,1199,63941,,Y
chincenter.fg.tp.edu.tw,1199,63942,,
data.xq.com.tw,1198,63966,,
lotto.bestshop.com.tw,1198,63971,,
shop.maoup.com.tw,1198,63973,,
pink.123blog.tw,1198,63974,,
update.vivipos.com.tw,1198,63979,,
e-learning.tn.edu.tw,1198,63981,,
aws-services-new.adgeek.com.tw,1197,63989,,
secure.hotel.com.tw,1197,63992,,
sip81.ntc.net.tw,1196,64016,,
sf.sina.com.tw,1196,64025,,
register.moex2.nat.gov.tw,1196,64033,,Y
txtcsr.ibon.com.tw,1196,64035,,
lillian.tw,1196,64037,,
v341.cc.mobimon.com.tw,1196,64040,,
contest.plus1today.tw,1196,64041,,
fv.twhg.com.tw,1195,64069,,
athletic.ccu.edu.tw,1195,64072,,
new-taiwan.tvbs.com.tw,1195,64078,,
portal.sw.nat.gov.tw,1194,64099,,
www.ikki.com.tw,1194,64112,Y,
www.outdoorfun.com.tw,1193,64130,Y,
drugs.olc.tw,1193,64136,,
people.tvbs.com.tw,1192,64162,,
mytube.ncku.edu.tw,1192,64164,,
www.autobuy.tw,1192,64181,,
8123.com.tw,1191,64182,,
gateway.1shop.tw,1191,64185,,
warehouses.costco.com.tw,1191,64186,,
fancyworld.janfusun.com.tw,1191,64204,,
tv.momo.com.tw,1191,64210,,
www.foviance.com.tw,1190,64221,,
retire.hhh.com.tw,1190,64247,,
www.hanshin.com.tw,1189,64256,Y,
www.shin-her.com.tw,1189,64257,,
ch01.bbm2.joybomb.tw,1189,64286,,
g.ticket.com.tw,1189,64295,,
www.pro-partner.com.tw,1189,64298,,Y
www.gamedb.com.tw,1188,64310,Y,
www.tbb.com.tw,1188,64315,Y,
tlbbdirn.tltw.garena.tw,1188,64327,,
fs.vacanza.tw,1186,64383,,
www.wanfang.gov.tw,1186,64384,Y,
c.sgqh.heartsnet.tw,1186,64392,,
ask.518.com.tw,1186,64402,,
msr.starbucks.com.tw,1186,64405,,
search.babyhome.com.tw,1186,64416,,
bbs.mofang.com.tw,1185,64423,,
itaiwan.v6lab.tw,1185,64442,,
www.travelnews.tw,1185,64449,,
www.first1.com.tw,1185,64450,,
activity.eztravel.com.tw,1185,64463,,
cf-tiss.zi.org.tw,1184,64464,,
elearning.cathayholdings.com.tw,1184,64469,,
www.leoshop.com.tw,1184,64470,Y,
event.tltw.garena.tw,1184,64472,,
exam.taipower.com.tw,1184,64474,,
w3.eclife.com.tw,1184,64487,,
adms.tku.edu.tw,1183,64501,,
www.stust.edu.tw,1183,64509,Y,
